id,title,release_date,popularity,vote_average,vote_count
10922,The Human Stain,29/10/2003,12.716,6,354
4256,Scary Movie 3,24/10/2003,63.917,6,3307
13920,Radio,24/10/2003,11.027,7,520
18503,Caterina in the Big City,24/10/2003,5.546,6.6,212
10009,Brother Bear,23/10/2003,77.096,7.2,4542
9839,Beyond Borders,23/10/2003,8.287,6.5,328
7229,Ruby & Quentin,22/10/2003,11.957,6.7,642
21683,Batman: Mystery of the Batwoman,21/10/2003,11.433,6.8,300
24,Kill Bill: Vol. 1,10/10/2003,36.246,8,14670
10719,Elf,09/10/2003,14.51,6.6,3223
1584,School of Rock,03/10/2003,19.905,7.1,4655
2116,Out of Time,03/10/2003,10.87,6.3,911
11647,Infernal Affairs II,01/10/2003,8.122,7.2,275
21956,Scooby-Doo! and the Monster of Mexico,30/09/2003,24.72,7.3,254
15016,Barbie of Swan Lake,27/09/2003,52.41,7,921
10159,The Rundown,26/09/2003,20.109,6.4,1601
7288,Duplex,26/09/2003,10.978,6.1,1434
11427,Dead End,26/09/2003,7.994,6.4,383
11042,The Barbarian Invasions,24/09/2003,7.206,7.1,292
1807,Elephant,20/09/2003,44.598,7.1,1469
10934,Under the Tuscan Sun,20/09/2003,13.111,6.8,679
277,Underworld,19/09/2003,32.578,6.8,5238
113,"Spring, Summer, Fall, Winter... and Spring",19/09/2003,12.198,7.8,818
13156,Secondhand Lions,19/09/2003,9.298,7.2,623
153,Lost in Translation,18/09/2003,18.189,7.4,5999
8424,Love Me If You Dare,17/09/2003,9.539,7.3,1569
11197,Evil,16/09/2003,10.094,7.3,252
7270,Matchstick Men,12/09/2003,7.012,7,1371
1428,Once Upon a Time in Mexico,11/09/2003,22.254,6.3,1745
10105,Saints and Soldiers,11/09/2003,9.663,6.3,211
508,Love Actually,07/09/2003,16.552,7.1,5514
470,21 Grams,06/09/2003,12.251,7.4,2561
246,Zatoichi,06/09/2003,10.714,7.3,662
883,Coffee and Cigarettes,05/09/2003,9.149,7,707
11775,Intolerable Cruelty,02/09/2003,12.876,6,1176
8696,Calendar Girls,02/09/2003,9.215,6.6,304
2577,Code 46,02/09/2003,6.572,6.2,281
1278,The Dreamers,01/09/2003,35.3,7.2,2364
2055,Open Range,29/08/2003,12.723,7.2,828
10739,Anything Else,27/08/2003,8.808,6.2,484
15567,Stitch! The Movie,26/08/2003,19.139,6.5,566
52345,Lisbela and the Prisoner,22/08/2003,0.978,7.8,334
11023,Thirteen,20/08/2003,16.6,6.5,1261
6466,Freddy vs. Jason,15/08/2003,59.137,6,1995
14926,Uptown Girls,15/08/2003,13.116,6.6,653
32293,The Cheetah Girls,15/08/2003,12.725,6,412
9666,Ju-on: The Grudge 2,15/08/2003,11.945,6.3,236
2771,American Splendor,15/08/2003,7.762,7.2,333
11351,Jeepers Creepers 2,08/08/2003,50.21,6.1,1224
9257,S.W.A.T.,08/08/2003,28.599,6.1,1989
10330,Freaky Friday,05/08/2003,24.616,6.4,3087
8273,American Wedding,01/08/2003,43.478,6.2,3434
4464,Seabiscuit,22/07/2003,7.225,7,663
36218,Pokémon: Jirachi - Wish Maker,19/07/2003,20.711,6.5,207
8961,Bad Boys II,18/07/2003,40.636,6.6,4462
8698,The League of Extraordinary Gentlemen,11/07/2003,26.013,5.9,3377
10629,Veronica Guerin,11/07/2003,9.03,6.7,227
22,Pirates of the Caribbean: The Curse of the Black Pearl,09/07/2003,327.583,7.8,17523
14411,Sinbad: Legend of the Seven Seas,02/07/2003,34.541,6.9,1653
296,Terminator 3: Rise of the Machines,02/07/2003,32.697,6.1,5440
11190,The Return,25/06/2003,8.849,7.6,359
11659,The Best of Youth,22/06/2003,7.615,8.1,426
10226,High Tension,18/06/2003,13.598,6.8,1003
4552,A Tale of Two Sisters,13/06/2003,41.689,7.1,865
20694,Rugrats Go Wild,13/06/2003,17.115,6.2,246
40823,The Man Who Copied,13/06/2003,6.318,7.4,269
9662,The Triplets of Belleville,11/06/2003,8.211,7.4,733
584,2 Fast 2 Furious,05/06/2003,12.032,6.4,5966
20106,Bullit & Riper,04/06/2003,5.995,6.2,261
10894,May,03/06/2003,9.405,6.5,457
12,Finding Nemo,30/05/2003,109.833,7.8,16437
9902,Wrong Turn,30/05/2003,65.286,6.3,2034
9654,The Italian Job,30/05/2003,23.318,6.7,4592
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,28/05/2003,9.278,7.9,317
310,Bruce Almighty,23/05/2003,44.303,6.7,9159
9373,The Texas Chainsaw Massacre,21/05/2003,63.467,6.2,2083
302,Swimming Pool,21/05/2003,10.516,6.5,525
553,Dogville,19/05/2003,12.109,7.8,1935
604,The Matrix Reloaded,15/05/2003,38.37,7,9071
5889,Azumi,10/05/2003,9.603,6.8,259
55931,The Animatrix,09/05/2003,24.867,7.2,1233
10720,Down with Love,08/05/2003,10.48,6.1,587
11423,Memories of Murder,02/05/2003,18.816,8.1,2722
18736,The Lizzie McGuire Movie,02/05/2003,16.98,6.3,1089
36658,X2,27/04/2003,1.644,7,8632
2832,Identity,25/04/2003,16.854,7.2,2992
10743,Confidence,25/04/2003,8.508,6.3,339
8326,Holes,18/04/2003,12.984,6.8,1081
10782,Basic,18/04/2003,12.479,6.5,822
9506,Anger Management,11/04/2003,18.966,6.1,2523
2662,House of 1000 Corpses,11/04/2003,18.854,6.2,1230
1817,Phone Booth,04/04/2003,14.86,6.8,2980
8409,A Man Apart,04/04/2003,13.031,6.1,707
10735,What a Girl Wants,27/03/2003,13.147,6.2,1393
10544,Ned Kelly,22/03/2003,9.124,6,281
8440,Carandiru,21/03/2003,8.627,7.5,406
13691,Piglet's Big Movie,16/03/2003,12.505,6.8,280
9486,Johnny English,14/03/2003,18.689,6.2,2810
10929,Willard,14/03/2003,9.176,6.1,249
10632,The Hunted,11/03/2003,16.185,6.1,580
9567,Tears of the Sun,07/03/2003,30.614,6.8,1771
10678,Bringing Down the House,07/03/2003,9.752,6,587
30074,Scooby-Doo! and the Legend of the Vampire,04/03/2003,15.452,7.2,238
10623,Cradle 2 the Grave,28/02/2003,16.329,6.1,717
29987,Facing Windows,27/02/2003,10.183,7,227
8965,Atlantis: Milo's Return,25/02/2003,17.096,6.2,2414
11635,Old School,21/02/2003,14.613,6.6,1411
11615,The Life of David Gale,21/02/2003,13.007,7.4,1620
338,Good Bye Lenin!,09/02/2003,11.144,7.6,1940
25300,I'm Not Scared,08/02/2003,5.476,7.1,856
9919,How to Lose a Guy in 10 Days,07/02/2003,14.139,6.7,3054
6038,Shanghai Knights,06/02/2003,15.129,6.1,1870
9358,Final Destination 2,31/01/2003,41.291,6.2,3198
12253,Biker Boyz,31/01/2003,14.266,6.1,265
1647,The Recruit,31/01/2003,9.291,6.3,1408
1088,Whale Rider,30/01/2003,8.689,7.3,292
2056,The Station Agent,26/01/2003,7.851,7.4,508
9316,Ong Bak: Muay Thai Warrior,21/01/2003,47.508,7.1,1344
13573,The United States of Leland,18/01/2003,6.484,6.5,252
9582,A Guy Thing,17/01/2003,9.294,5.9,275
11329,Runaway Jury,16/01/2003,12.375,6.9,984
246355,Saw,01/01/2003,23.29,7,398
322,Mystic River,01/01/2003,22.65,7.7,5269
4912,Confessions of a Dangerous Mind,31/12/2002,8.078,6.7,923
590,The Hours,27/12/2002,11.808,7.3,1364
640,Catch Me If You Can,25/12/2002,49.706,8,12584
14317,The Wild Thornberrys Movie,20/12/2002,23.069,6.5,210
2642,Two Weeks Notice,19/12/2002,11.95,6.3,1701
1429,25th Hour,19/12/2002,10.989,7.4,1910
13435,Antwone Fisher,19/12/2002,9.104,6.8,365
121,The Lord of the Rings: The Two Towers,18/12/2002,100.652,8.4,18192
3131,Gangs of New York,14/12/2002,18.031,7.3,5497
4911,Dark Blue,14/12/2002,8.224,6.2,231
11852,The Hot Chick,13/12/2002,27.861,6.3,1599
201,Star Trek: Nemesis,13/12/2002,19.246,6.3,1105
7303,Maid in Manhattan,13/12/2002,16.522,6.1,1595
13497,Drumline,13/12/2002,13.71,6.9,386
10775,Infernal Affairs,12/12/2002,12.309,7.8,1196
2755,About Schmidt,12/12/2002,8.634,6.8,975
1574,Chicago,10/12/2002,12.969,7.1,2147
7299,Equilibrium,06/12/2002,16.395,7,3667
2757,Adaptation.,06/12/2002,12.65,7.4,1983
2103,Solaris,27/11/2002,10.971,5.9,1046
9016,Treasure Planet,26/11/2002,46.355,7.5,3351
10426,Friday After Next,22/11/2002,17.217,6.3,311
17187,The Emperor's Club,22/11/2002,8.106,7.1,306
8198,The Quiet American,22/11/2002,7.905,6.6,226
36669,Die Another Day,17/11/2002,21.836,5.9,2854
10855,Naked Weapon,15/11/2002,4.052,6.7,268
672,Harry Potter and the Chamber of Secrets,13/11/2002,190.536,7.7,18283
65,8 Mile,08/11/2002,32.738,7.1,5910
13654,101 Dalmatians II: Patch's London Adventure,06/11/2002,47.767,6,954
9613,Spider,06/11/2002,11.519,6.6,577
7342,Carrie,04/11/2002,51.449,6.2,365
12496,The Twilight Samurai,02/11/2002,10.191,7.8,230
170,28 Days Later,31/10/2002,49.543,7.2,5367
9104,Buffalo Soldiers,31/10/2002,9.094,6.3,236
8051,Punch-Drunk Love,25/10/2002,14.262,7.1,1776
565,The Ring,18/10/2002,37.64,6.6,5065
11838,Ju-on: The Grudge,18/10/2002,14.784,6.7,574
13768,Tuck Everlasting,11/10/2002,10.107,6.6,388
1809,The Rules of Attraction,11/10/2002,8.062,6.2,437
10994,White Oleander,11/10/2002,7.978,7.2,298
4108,The Transporter,02/10/2002,36.506,6.7,4344
9533,Red Dragon,02/10/2002,4.674,7,3400
15015,Barbie as Rapunzel,01/10/2002,59.831,7,993
542,The Crime of Padre Amaro,01/10/2002,13.911,6.5,208
10133,Cypher,01/10/2002,8.453,6.7,440
11529,Sweet Home Alabama,26/09/2002,13.825,6.4,1259
11013,Secretary,20/09/2002,21.081,6.8,1222
9039,Trapped,20/09/2002,9.853,6.2,446
1956,Gerry,20/09/2002,6.248,6.2,224
423,The Pianist,17/09/2002,36.579,8.4,7285
9685,Igby Goes Down,13/09/2002,7.385,6.7,227
9093,The Four Feathers,08/09/2002,12.578,6.6,440
870,Dolls,05/09/2002,9.22,7.6,227
3472,Dirty Pretty Things,05/09/2002,9.063,7,340
8094,The Magdalene Sisters,30/08/2002,9.404,7.5,317
1360,Frida,29/08/2002,18.817,7.5,1729
12093,Lilya 4-ever,23/08/2002,12.464,7.6,408
9357,One Hour Photo,21/08/2002,9.718,6.6,1347
12590,Below,11/08/2002,7,6.1,341
9573,Blood Work,09/08/2002,9.098,6.1,613
9266,Blue Crush,08/08/2002,11.61,6,442
2675,Signs,02/08/2002,25.809,6.6,4558
818,Austin Powers in Goldmember,26/07/2002,20.796,6,2560
79,Hero,22/07/2002,15.512,7.5,1779
15370,The Cat Returns,19/07/2002,27.646,7.2,1451
8665,K-19: The Widowmaker,19/07/2002,10.879,6.4,758
15070,Undisputed,17/07/2002,47.507,6.5,547
33875,Pokémon Heroes,13/07/2002,19.78,6.6,266
6278,Reign of Fire,12/07/2002,20.344,6.1,1800
4147,Road to Perdition,12/07/2002,15.363,7.4,2914
15917,Devdas,11/07/2002,11.202,7.6,259
608,Men in Black II,03/07/2002,34.28,6.3,8409
21972,Like Mike,03/07/2002,17.446,6.1,397
59387,The Powerpuff Girls Movie,03/07/2002,13.917,6.6,225
17710,Hey Arnold! The Movie,28/06/2002,10.392,6.5,294
13683,Tarzan & Jane,24/06/2002,20.385,6,495
11544,Lilo & Stitch,21/06/2002,85.146,7.5,5013
180,Minority Report,20/06/2002,21.564,7.3,7128
1555,The Spanish Apartment,19/06/2002,8.701,7.1,908
9637,Scooby-Doo,14/06/2002,115.758,6,3587
2501,The Bourne Identity,14/06/2002,20.935,7.4,7792
12100,Windtalkers,14/06/2002,16.59,6.2,991
9707,Bubba Ho-tep,09/06/2002,8.551,6.6,457
12079,Spun,01/06/2002,11.243,6.6,350
4614,The Sum of All Fears,31/05/2002,15.347,6.3,1352
9023,Spirit: Stallion of the Cimarron,24/05/2002,92.614,7.7,3844
320,Insomnia,24/05/2002,13.608,6.9,3763
13931,Mike's New Car,24/05/2002,11.004,6.9,540
979,Irreversible,22/05/2002,27.109,7.3,2142
16646,Russian Ark,22/05/2002,7.092,7.5,355
1957,Enough,21/05/2002,14.896,6.6,895
9026,The Importance of Being Earnest,17/05/2002,8.213,6.9,404
1894,Star Wars: Episode II - Attack of the Clones,15/05/2002,56.019,6.5,11050
2251,Unfaithful,10/05/2002,30.288,6.6,1200
11880,Dog Soldiers,10/05/2002,15.087,6.7,642
10389,The Eye,09/05/2002,10.562,6.5,310
9689,Hollywood Ending,03/05/2002,8.364,6.6,401
557,Spider-Man,01/05/2002,102.016,7.2,15779
9280,Femme Fatale,30/04/2002,12.844,6.2,454
245,About a Boy,26/04/2002,7.652,6.6,1849
11892,Murder by Numbers,19/04/2002,8.686,6.1,799
20312,Interstate 60,13/04/2002,10.478,7.3,492
455,Bend It Like Beckham,11/04/2002,24.058,6.3,1587
1537,Changing Lanes,07/04/2002,11.098,6.2,860
11560,High Crimes,05/04/2002,11.349,6.3,613
2185,Big Trouble,05/04/2002,9.248,6.2,233
10611,Barbershop,01/04/2002,15.145,6.3,361
4547,Panic Room,29/03/2002,18.375,6.7,4078
11452,National Lampoon's Van Wilder,29/03/2002,16.445,6,1513
4689,Sympathy for Mr. Vengeance,29/03/2002,11.484,7.5,1054
14635,The Rookie,25/03/2002,11.43,6.8,338
36586,Blade II,22/03/2002,38.216,6.5,3847
9298,Ali G Indahouse,21/03/2002,10.835,6.1,1080
1576,Resident Evil,15/03/2002,28.714,6.6,5212
64,Talk to Her,15/03/2002,11.26,7.6,998
425,Ice Age,10/03/2002,134.537,7.3,11132
14008,Cadet Kelly,07/03/2002,10.151,6.2,501
2135,The Time Machine,04/03/2002,20.499,6.2,1820
10590,We Were Soldiers,01/03/2002,21.596,7.1,1611
7294,The Man Without a Past,01/03/2002,6.688,7.4,223
38537,Nati stanchi,01/03/2002,5.484,6.8,209
13830,Shottas,27/02/2002,39.396,7.5,230
14128,Cinderella II: Dreams Come True,23/02/2002,60.053,6.1,1184
8346,My Big Fat Greek Wedding,22/02/2002,12.855,6.5,1766
10052,Dragonfly,22/02/2002,10.06,6.5,694
25913,Balto II: Wolf Quest,19/02/2002,12.93,6.3,441
8470,John Q,15/02/2002,16.322,7.2,1845
10592,Hart's War,15/02/2002,8.998,6.4,746
16690,Return to Never Land,14/02/2002,20.321,6.4,1783
2750,24 Hour Party People,13/02/2002,9.211,6.9,332
9045,Amen.,13/02/2002,7.878,7,258
11979,Queen of the Damned,10/02/2002,18.465,6,818
10575,Heaven,06/02/2002,8.177,6.5,202
1958,8 Women,06/02/2002,6.575,7,780
598,City of God,05/02/2002,37.352,8.4,5806
9555,Rabbit-Proof Fence,04/02/2002,8.052,7,267
11468,The Salton Sea,02/02/2002,8.864,6.6,255
37910,Voices of a Distant Star,02/02/2002,7.339,6.5,207
2899,Asterix & Obelix: Mission Cleopatra,30/01/2002,16.058,7.4,2732
10229,A Walk to Remember,25/01/2002,45.191,7.7,3512
11891,Kung Pow: Enter the Fist,25/01/2002,15.966,6.3,482
2637,The Mothman Prophecies,25/01/2002,13.018,6.2,877
11362,The Count of Monte Cristo,23/01/2002,21.596,7.6,1402
12205,Dark Water,19/01/2002,10.476,6.7,422
4107,Bloody Sunday,16/01/2002,8.232,7.3,233
11022,Narc,14/01/2002,10.556,6.8,393
9962,The Good Girl,12/01/2002,8.455,6.3,506
11857,Orange County,10/01/2002,11.318,6,356
38397,"The Legend of Al, John and Jack",01/01/2002,8.916,7.1,1012
44351,Rabbits,01/01/2002,8.058,6.8,212
855,Black Hawk Down,28/12/2001,36.087,7.4,4581
10950,I Am Sam,28/12/2001,21.665,7.6,1879
9991,Mean Machine,26/12/2001,11.863,6.3,458
11232,Kate & Leopold,25/12/2001,9.932,6.3,1117
9696,Ichi the Killer,22/12/2001,12.021,7,702
8386,How High,21/12/2001,24.318,6.3,744
11086,The Majestic,21/12/2001,8.615,6.8,575
120,The Lord of the Rings: The Fellowship of the Ring,18/12/2001,108.862,8.4,21018
6440,The Shipping News,18/12/2001,9.555,6.3,297
10757,Kabhi Khushi Kabhie Gham,14/12/2001,12.223,7.9,425
453,A Beautiful Mind,11/12/2001,26.523,7.9,8533
8489,Ali,10/12/2001,14.383,6.8,1369
161,Ocean's Eleven,07/12/2001,27.617,7.4,9736
1613,The 51st State,07/12/2001,10.656,6.1,461
4965,Impostor,03/12/2001,6.535,6.1,327
8007,Behind Enemy Lines,30/11/2001,17.339,6.3,1157
1999,In the Bedroom,23/11/2001,12.017,6.8,244
2029,Tanguy,21/11/2001,7.511,6,383
1535,Spy Game,18/11/2001,14.398,6.9,1671
12149,Frailty,17/11/2001,11.924,7,902
671,Harry Potter and the Philosopher's Stone,16/11/2001,221.449,7.9,22688
11088,Heist,09/11/2001,10.21,6.3,419
5279,Gosford Park,07/11/2001,10.361,6.9,858
21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,06/11/2001,12.67,7,218
10796,The One,02/11/2001,21.154,6.1,1243
585,"Monsters, Inc.",01/11/2001,178.611,7.8,15556
9889,Shallow Hal,01/11/2001,22.002,6.2,2415
2110,Wasabi,31/10/2001,15.261,6.6,999
12720,Suicide Club,29/10/2001,7.925,6.6,352
9378,Thir13en Ghosts,26/10/2001,38.835,6.2,1636
10778,The Man Who Wasn't There,26/10/2001,8.291,7.6,1240
11457,Life as a House,25/10/2001,6.735,7.1,323
141,Donnie Darko,24/10/2001,24.957,7.8,10431
167,K-PAX,22/10/2001,11.05,7.2,1891
2100,The Last Castle,19/10/2001,12.863,7.1,957
11091,Riding in Cars with Boys,19/10/2001,10.954,6.8,379
9081,Waking Life,19/10/2001,8.526,7.6,714
6173,Read My Lips,17/10/2001,7.891,7.1,244
3172,Bandits,12/10/2001,12.625,6.3,799
10836,Dagon,12/10/2001,11.122,6.3,271
34205,Halloweentown II: Kalabar's Revenge,12/10/2001,8.174,6.9,258
15601,Scooby-Doo! and the Cyber Chase,09/10/2001,33.653,7.4,398
2034,Training Day,05/10/2001,28.602,7.5,4704
10866,Joy Ride,05/10/2001,24.848,6.5,924
9778,Serendipity,05/10/2001,18.848,6.9,1572
9428,The Royal Tenenbaums,05/10/2001,12.944,7.5,3721
15167,Barbie in the Nutcracker,30/09/2001,54.532,6.8,869
9398,Zoolander,28/09/2001,15.436,6.2,3538
12103,Don't Say a Word,28/09/2001,10.637,6.2,729
33320,Millennium Actress,14/09/2001,13.048,7.9,554
20857,Hardball,14/09/2001,9.555,6.4,401
16229,Prozac Nation,08/09/2001,8.036,6.4,232
8342,No Man's Land,08/09/2001,6.779,7.6,336
11313,Hearts in Atlantis,07/09/2001,7.227,6.7,403
1791,The Piano Teacher,05/09/2001,14.512,7.3,809
12508,Rock Star,04/09/2001,12.555,6.7,599
11299,Cowboy Bebop: The Movie,01/09/2001,17.766,7.7,610
1364,Sex and Lucía,24/08/2001,39.076,6.7,402
4012,The Believer,23/08/2001,11.155,7,482
2294,Jay and Silent Bob Strike Back,22/08/2001,11.641,6.4,1215
36897,Pokémon: Mewtwo Returns,17/08/2001,20.348,6.7,266
9896,Rat Race,17/08/2001,16.329,6.2,1434
2770,American Pie 2,10/08/2001,63.585,6.2,4132
12610,Osmosis Jones,10/08/2001,14.232,6.5,845
10972,Session 9,10/08/2001,9.679,6.1,716
2779,The Curse of the Jade Scorpion,05/08/2001,8.071,6.6,625
5175,Rush Hour 2,03/08/2001,73.541,6.7,3195
9880,The Princess Diaries,03/08/2001,41.876,6.9,4154
1933,The Others,02/08/2001,26.048,7.6,5223
11178,My Sassy Girl,27/07/2001,19.463,7.5,434
2171,Wet Hot American Summer,27/07/2001,9.577,6.3,644
14752,Dil Chahta Hai,24/07/2001,7.223,7,213
129,Spirited Away,20/07/2001,74.387,8.5,12915
13403,Hedwig and the Angry Inch,20/07/2001,11.225,7.6,282
1548,Ghost World,20/07/2001,6.731,7.1,1101
331,Jurassic Park III,18/07/2001,9.063,6.1,5843
8835,Legally Blonde,13/07/2001,33.177,6.7,3106
11371,The Score,13/07/2001,12.734,6.7,1304
8366,Manitou's Shoe,11/07/2001,7.746,6.8,366
12600,Pokémon 4Ever,06/07/2001,22.234,6.4,321
2140,Kiss of the Dragon,06/07/2001,19.181,6.8,935
11770,Shaolin Soccer,05/07/2001,54.039,7,1689
2114,Final Fantasy: The Spirits Within,02/07/2001,14.684,6.2,1194
8922,Jeepers Creepers,01/07/2001,62.731,6.4,2289
644,A.I. Artificial Intelligence,29/06/2001,22.002,7,5181
10691,Crazy/Beautiful,29/06/2001,8.036,6.6,281
16161,Baby Boy,27/06/2001,9.783,7.1,234
9799,The Fast and the Furious,22/06/2001,6.981,6.9,8218
9517,Bully,15/06/2001,9.628,6.6,346
19666,Lagaan: Once Upon a Time in India,15/06/2001,7.747,7.3,427
9397,Evolution,08/06/2001,26.585,6,1797
1391,Y Tu Mamá También,08/06/2001,23.369,7.4,1132
9705,Swordfish,07/06/2001,15.645,6.2,2202
1365,Monster's Ball,07/06/2001,11.686,6.8,760
1018,Mulholland Drive,06/06/2001,19.491,7.8,4908
10865,Atlantis: The Lost Empire,02/06/2001,32.31,6.9,3912
9606,Metropolis,26/05/2001,14.08,7,343
824,Moulin Rouge!,24/05/2001,17.353,7.6,3821
676,Pearl Harbor,21/05/2001,42.669,6.9,5324
12900,Conspiracy,19/05/2001,9.952,7.3,293
808,Shrek,18/05/2001,166.149,7.7,13924
5852,Angel Eyes,15/05/2001,11.554,6.1,340
9476,A Knight's Tale,11/05/2001,17.449,6.8,2490
2057,Original Sin,08/05/2001,24.255,6.1,664
1734,The Mummy Returns,04/05/2001,50.835,6.3,5759
194,Amélie,25/04/2001,22.836,7.9,9743
1433,The Devil's Backbone,20/04/2001,12.882,7.3,932
467,The Hole,20/04/2001,8.063,6.2,668
1722,Captain Corelli's Mandolin,18/04/2001,9.369,5.9,426
634,Bridget Jones's Diary,13/04/2001,18.602,6.8,4223
2043,Along Came a Spider,06/04/2001,15.562,6.3,1444
4133,Blow,04/04/2001,25.994,7.4,3654
6935,Yamakasi,04/04/2001,9.88,6,460
12658,Someone Like You...,30/03/2001,11.976,6,311
2575,The Tailor of Panama,30/03/2001,8.36,6.1,371
15449,La Tour Montparnasse Infernale,28/03/2001,7.315,6.4,667
10833,Heartbreakers,23/03/2001,12.506,6,726
4241,Visitor Q,17/03/2001,10.853,6.4,327
23550,His Secret Life,16/03/2001,14.723,7.3,448
853,Enemy at the Gates,14/03/2001,19.205,7.4,2843
11447,The Son's Room,09/03/2001,6.199,7,346
575,The Experiment,07/03/2001,10.251,7.4,871
18269,Lady and the Tramp II: Scamp's Adventure,18/02/2001,19.34,6.4,1056
1921,Sweet November,16/02/2001,12.446,6.8,1071
768,From Hell,08/02/2001,32.419,6.7,2303
9740,Hannibal,08/02/2001,6.587,6.7,3797
31359,Would I Lie to You? 2,07/02/2001,6.095,6.2,321
27324,Pulse,03/02/2001,9.236,6.5,317
12308,The Last Kiss,01/02/2001,6.261,6.4,439
6312,Brotherhood of the Wolf,31/01/2001,15.88,6.7,1179
19405,Recess: School's Out,27/01/2001,14.274,6.5,268
2018,The Wedding Planner,26/01/2001,13.307,5.9,1397
16723,Sugar & Spice,24/01/2001,12.536,6.4,210
1903,Vanilla Sky,22/01/2001,16.53,6.8,3289
10491,Enigma,22/01/2001,9.628,6.4,219
17612,Lost and Delirious,21/01/2001,13.345,6.9,408
11845,Intimacy,20/01/2001,15.825,6.4,425
10881,Avalon,20/01/2001,6.12,6.5,239
5955,The Pledge,19/01/2001,9.077,6.6,726
39939,Super Troopers,18/01/2001,12.337,6.6,848
11847,The Accidental Spy,18/01/2001,6.249,6,338
11444,The Closet,17/01/2001,9.064,6.4,391
9816,Save the Last Dance,12/01/2001,15.712,6.6,1083
9989,Antitrust,11/01/2001,9.116,6,407
11973,Thirteen Days,24/12/2000,11.43,7,566
8358,Cast Away,22/12/2000,31.755,7.7,9468
1493,Miss Congeniality,22/12/2000,21.948,6.5,3183
711,Finding Forrester,21/12/2000,12.628,7.1,878
3176,Battle Royale,16/12/2000,17.239,7.3,2678
11688,The Emperor's New Groove,15/12/2000,86.298,7.5,5489
3981,What Women Want,15/12/2000,26.6,6.4,3243
50531,Ask Me If I Am Happy,15/12/2000,9.3,7.7,1463
327,Brother,13/12/2000,10.798,7.1,311
16234,Batman Beyond: Return of the Joker,12/12/2000,22.976,7.4,729
5994,The Family Man,12/12/2000,11.236,6.7,1537
11678,Vertical Limit,08/12/2000,15.106,6,828
11983,Proof of Life,08/12/2000,11.216,6.1,632
24102,The Land Before Time VII: The Stone of Cold Fire,05/12/2000,11.955,6.1,232
9741,Unbreakable,22/11/2000,20.266,7.1,7821
10876,Quills,22/11/2000,15.757,7.2,495
919,Blood: The Last Vampire,18/11/2000,16.45,6.8,237
8871,How the Grinch Stole Christmas,17/11/2000,57.199,6.7,5956
8452,The 6th Day,17/11/2000,12.147,5.9,1622
14295,You Can Count on Me,17/11/2000,6.504,6.9,229
16366,Joseph: King of Dreams,07/11/2000,48.43,6.6,795
4958,The Legend of Bagger Vance,02/11/2000,9.701,6.5,727
13930,For the Birds,02/11/2000,9.105,7.5,959
24100,The Little Vampire,27/10/2000,19.982,6.8,330
10647,Pay It Forward,20/10/2000,16.997,7.3,1446
19457,The Yards,20/10/2000,6.827,6.2,332
1636,Bedazzled,19/10/2000,19.253,6,1451
77,Memento,11/10/2000,19.728,8.2,12301
1597,Meet the Parents,06/10/2000,20.94,6.7,4992
12609,Help! I'm a Fish,06/10/2000,15.485,6.7,309
641,Requiem for a Dream,06/10/2000,11.428,8,8124
10687,Tigerland,06/10/2000,9.72,6.6,441
34070,Songs from the Second Floor,06/10/2000,6.801,7.2,206
20410,Scooby-Doo and the Alien Invaders,03/10/2000,20.558,7.1,280
10637,Remember the Titans,29/09/2000,18.622,7.6,2128
843,In the Mood for Love,29/09/2000,18.341,8.1,1888
13785,Best in Show,29/09/2000,12.156,7,455
11477,Common Wealth,29/09/2000,7.034,6.9,247
71,Billy Elliot,28/09/2000,14.249,7.6,3221
60670,The Crimson Rivers,27/09/2000,9.578,6.9,1202
10562,Under Suspicion,24/09/2000,8.589,6.1,361
25538,Yi Yi,20/09/2000,9.032,7.9,366
786,Almost Famous,15/09/2000,18.503,7.5,2166
40096,A Dog's Will,15/09/2000,8.966,8.4,888
16340,Rugrats in Paris: The Movie,14/09/2000,14.22,6.6,389
11978,Men of Honor,13/09/2000,35.346,7.4,1773
11826,Sexy Beast,13/09/2000,10.926,7,561
2440,Joint Security Area,09/09/2000,10.279,7.9,456
1619,The Way of the Gun,08/09/2000,7.797,6.3,327
12509,Pollock,06/09/2000,6.906,6.7,242
5001,Before Night Falls,03/09/2000,9.144,6.6,214
107,Snatch,01/09/2000,21.903,7.8,7372
29458,One Hundred Steps,01/09/2000,5.94,7.8,552
18079,Nine Queens,31/08/2000,9.192,7.8,528
134,"O Brother, Where Art Thou?",30/08/2000,19.911,7.3,3327
15999,Vampire Hunter D: Bloodlust,25/08/2000,23.558,7.5,424
1588,Bring It On,25/08/2000,23.321,6.2,1407
8843,The Cell,17/08/2000,13.464,6.3,1225
10393,The Replacements,11/08/2000,16.424,6.6,759
10641,Autumn in New York,11/08/2000,11.105,6.1,565
16187,Buzz Lightyear of Star Command: The Adventure Begins,08/08/2000,58.114,6.5,258
5551,Space Cowboys,04/08/2000,12.449,6.4,1092
9871,Ginger Snaps,01/08/2000,18.959,6.8,644
6282,Coyote Ugly,30/07/2000,14.989,6.3,1716
2655,What Lies Beneath,21/07/2000,12.37,6.4,1454
36657,X-Men,13/07/2000,1.889,7,9628
